Nose_x,Nose_y,Nose_c,Neck_x,Neck_y,Neck_c,RShoulder_x,RShoulder_y,RShoulder_c,RElbow_x,RElbow_y,RElbow_c,RWrist_x,RWrist_y,RWrist_c,LShoulder_x,LShoulder_y,LShoulder_c,LElbow_x,LElbow_y,LElbow_c,LWrist_x,LWrist_y,LWrist_c,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,RAnkle_x,RAnkle_y,RAnkle_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c,LAnkle_x,LAnkle_y,LAnkle_c,REye_x,REye_y,REye_c,LEye_x,LEye_y,LEye_c,REar_x,REar_y,REar_c,LEar_x,LEar_y,LEar_c,LBigToe_x,LBigToe_y,LBigToe_c,LSmallToe_x,LSmallToe_y,LSmallToe_c,LHeel_x,LHeel_y,LHeel_c,RBigToe_x,RBigToe_y,RBigToe_c,RSmallToe_x,RSmallToe_y,RSmallToe_c,RHeel_x,RHeel_y,RHeel_c
251.904,264.43,0.600008,186.458,267.028,0.815751,128.77,249.408,0.849023,50.7602,327.26,0.78852,68.3686,329.799,0.836537,236.858,284.607,0.766236,214.25,332.397,0.803446,138.766,339.934,0.596368,128.739,450.462,0.741924,90.9757,450.456,0.679132,128.818,613.958,0.824183,138.809,792.461,0.755603,166.429,450.509,0.701597,189.162,591.192,0.870268,186.574,714.585,0.811327,251.999,249.351,0.63099,259.472,249.485,0.0702618,234.285,221.73,0.703143,0.0,0.0,0.0,251.824,722.039,0.773849,246.812,714.549,0.773266,171.43,734.608,0.763206,211.62,810.004,0.7673,191.552,815.065,0.794527,128.737,810.03,0.723972
251.898,254.393,0.739567,188.952,269.476,0.854233,128.775,249.474,0.826246,50.6999,329.933,0.692866,63.3863,322.262,0.72046,244.358,287.128,0.761357,209.21,332.297,0.727602,113.676,332.398,0.508017,128.793,450.538,0.747038,90.9907,450.525,0.67657,128.795,613.937,0.8287,141.254,792.433,0.74954,168.842,450.579,0.712865,189.141,591.221,0.874272,186.575,714.597,0.804273,251.854,236.873,0.670484,267.012,246.832,0.234734,229.297,211.818,0.735512,0.0,0.0,0.0,251.82,722.035,0.772427,246.809,714.558,0.775138,171.437,734.638,0.752468,211.621,810.014,0.764869,191.55,815.067,0.788096,128.75,810.013,0.715637
251.986,254.407,0.706196,189.081,269.589,0.872086,128.78,249.489,0.810052,53.3571,332.436,0.710796,55.8122,314.808,0.750141,249.392,289.692,0.79995,204.135,362.53,0.0862118,196.576,392.693,0.0620521,131.221,450.576,0.745186,91.1156,450.522,0.680315,128.757,616.437,0.818785,141.267,792.439,0.752339,168.948,453.03,0.725727,189.172,591.269,0.869016,188.905,714.596,0.804423,251.867,236.796,0.651274,269.478,246.848,0.327415,226.686,211.778,0.711082,0.0,0.0,0.0,251.864,722.044,0.765022,246.838,714.556,0.768306,171.438,734.631,0.741238,211.604,810.022,0.761777,191.531,815.075,0.786189,128.758,810.029,0.719475
251.913,254.494,0.698677,191.549,269.45,0.85887,131.263,249.305,0.808035,48.3324,332.245,0.838026,53.3009,309.658,0.83077,251.813,289.59,0.792927,209.064,357.48,0.0845039,0.0,0.0,0.0,131.21,450.505,0.73204,91.0903,450.471,0.664784,128.731,614.036,0.817504,141.268,792.441,0.751986,168.929,450.559,0.707762,189.17,591.224,0.862187,188.904,714.583,0.805897,251.81,239.368,0.650184,267.027,249.291,0.311627,219.239,211.745,0.691888,0.0,0.0,0.0,251.868,722.03,0.761512,246.846,714.541,0.766376,171.44,734.622,0.736648,211.61,810.024,0.763196,191.537,815.076,0.787416,128.758,810.019,0.717722
249.428,259.42,0.556583,189.106,269.574,0.856195,128.756,249.37,0.830719,48.2667,327.369,0.78075,50.9041,299.701,0.771054,249.475,292.09,0.772538,206.673,362.52,0.0748483,0.0,0.0,0.0,131.138,452.996,0.740727,91.0045,452.988,0.687987,128.713,614.017,0.823219,138.81,792.448,0.750865,168.909,453.031,0.719008,191.478,591.238,0.866271,188.909,714.587,0.805697,249.325,239.3,0.472233,266.92,249.41,0.325331,211.778,211.734,0.642593,0.0,0.0,0.0,251.837,722.038,0.767257,246.822,714.544,0.767013,171.439,734.637,0.730887,211.601,810.013,0.760446,191.526,815.069,0.78571,128.73,810.03,0.717459
262.005,269.391,0.591541,189.071,269.471,0.875761,131.149,249.275,0.839841,48.3099,327.229,0.768525,50.7095,292.259,0.833787,249.369,289.716,0.79342,194.105,334.88,0.195549,128.707,309.604,0.244275,131.214,452.994,0.740959,91.0594,452.982,0.697538,128.694,614.036,0.819614,138.785,792.462,0.752478,168.996,453.046,0.714058,191.48,591.262,0.871231,188.911,714.579,0.80583,264.476,249.452,0.572233,272.129,251.937,0.112339,231.87,219.189,0.646249,0.0,0.0,0.0,251.863,722.022,0.763486,246.849,714.531,0.761737,171.432,734.628,0.723344,211.602,810.009,0.758163,191.527,815.071,0.782627,128.723,810.041,0.719613
264.448,269.461,0.556028,189.072,269.469,0.876153,131.145,249.283,0.840927,48.3091,327.229,0.769981,50.7123,292.256,0.8348,249.387,289.701,0.795648,194.095,332.436,0.226595,128.675,307.22,0.293747,131.205,452.998,0.741112,91.0549,452.988,0.699063,128.691,616.408,0.819269,138.783,792.444,0.752222,168.987,453.044,0.714627,191.483,591.306,0.871613,188.939,714.576,0.812582,266.925,251.87,0.536827,274.484,252.03,0.0775576,236.787,221.755,0.637287,0.0,0.0,0.0,251.857,722.02,0.764966,246.844,714.529,0.763958,171.464,734.619,0.72392,209.231,809.992,0.758775,191.508,815.055,0.786453,128.723,810.024,0.71325
251.97,256.969,0.597896,191.481,269.561,0.858866,131.175,249.338,0.823696,48.2619,324.811,0.810287,48.2988,287.107,0.841076,251.843,292.087,0.780738,206.601,362.497,0.0808004,0.0,0.0,0.0,131.165,452.998,0.742765,91.0119,452.993,0.703223,128.657,616.412,0.820605,138.8,792.443,0.752928,168.96,453.044,0.718501,191.465,593.739,0.882415,188.952,714.567,0.816117,251.86,236.88,0.534817,269.421,249.368,0.332547,219.194,211.78,0.654961,0.0,0.0,0.0,251.857,722.028,0.77073,246.845,714.539,0.773137,171.497,734.616,0.732855,209.229,810.0,0.760629,191.508,815.061,0.785051,128.727,810.03,0.711744
256.942,264.434,0.647569,191.497,269.57,0.877804,131.168,249.389,0.834709,50.6751,324.81,0.829994,45.8009,274.594,0.824192,251.916,292.081,0.81605,206.57,362.533,0.0531293,0.0,0.0,0.0,131.208,455.569,0.734711,91.0113,455.524,0.694607,128.641,616.493,0.81491,138.773,792.469,0.755939,169.02,458.071,0.702593,191.495,593.832,0.884254,188.943,714.602,0.812989,256.917,246.82,0.585512,272.064,249.43,0.236425,229.215,214.243,0.672583,0.0,0.0,0.0,251.843,722.008,0.773066,246.833,714.531,0.77224,171.478,734.653,0.738241,209.201,810.019,0.760836,189.119,815.082,0.78311,128.71,810.043,0.71867
259.462,264.489,0.60183,191.475,269.46,0.887215,131.246,249.329,0.815463,48.3503,322.259,0.819842,45.655,272.07,0.813733,249.36,289.57,0.803729,206.635,324.777,0.713582,111.067,279.543,0.698513,131.184,460.555,0.730696,91.0194,458.026,0.696982,128.613,616.491,0.807944,138.773,792.493,0.755723,169.015,465.548,0.713814,191.512,593.786,0.890314,188.935,714.599,0.810641,256.978,246.84,0.551037,272.012,249.382,0.159748,226.777,214.183,0.686331,0.0,0.0,0.0,251.848,721.988,0.777547,246.836,714.52,0.778734,171.468,734.656,0.741923,209.2,810.018,0.761249,189.121,815.086,0.783322,128.713,810.058,0.71997
259.482,266.957,0.5689,191.527,269.549,0.899802,131.24,249.403,0.819642,50.6926,314.809,0.848846,33.2677,264.476,0.807227,249.408,289.672,0.828447,194.157,324.809,0.733045,111.094,271.95,0.77949,131.209,453.1,0.748567,91.0176,452.992,0.71693,128.618,614.014,0.813406,138.776,792.502,0.755835,169.042,458.044,0.71516,191.501,593.78,0.883061,188.937,714.584,0.814211,259.482,249.303,0.507974,272.047,249.445,0.137496,229.347,216.732,0.634043,0.0,0.0,0.0,251.837,722.007,0.770376,246.822,714.526,0.768849,171.476,734.632,0.739405,209.186,809.99,0.751854,189.125,815.065,0.780484,128.715,810.061,0.7154
261.922,269.404,0.590593,191.583,269.593,0.897608,131.288,249.358,0.809885,50.7944,312.266,0.878804,30.7657,256.913,0.826352,251.822,292.077,0.837346,199.15,322.322,0.69186,121.182,279.546,0.621747,131.239,452.973,0.757884,91.0393,450.519,0.711593,128.627,616.441,0.79874,138.758,792.511,0.756859,171.384,453.122,0.727881,191.48,593.79,0.878464,188.939,714.609,0.807799,259.457,249.298,0.496277,272.028,251.832,0.206863,226.765,214.281,0.649032,0.0,0.0,0.0,251.867,721.997,0.769453,246.844,714.522,0.771142,171.48,734.655,0.725112,209.163,809.998,0.748737,189.099,815.074,0.778782,128.705,810.066,0.71228
259.463,269.393,0.596156,191.574,269.58,0.896858,131.272,249.338,0.811905,50.7869,312.27,0.879795,30.7607,256.909,0.826698,251.816,292.067,0.837315,199.149,322.324,0.69172,118.665,277.078,0.626685,131.232,452.982,0.757593,91.0371,450.537,0.713269,128.638,616.421,0.800779,138.772,792.51,0.756228,171.373,453.122,0.727349,191.486,593.797,0.878494,188.946,714.61,0.810033,256.977,246.914,0.5085,271.998,251.84,0.227741,226.734,214.269,0.658503,0.0,0.0,0.0,251.883,722.004,0.768863,246.859,714.525,0.773863,171.486,734.656,0.723577,209.171,810.0,0.74988,189.109,815.072,0.780165,128.713,810.067,0.712456
267.03,266.944,0.659186,191.611,269.567,0.905985,131.343,249.303,0.795279,50.7859,312.293,0.893434,33.1512,251.818,0.851309,249.467,292.035,0.843074,196.568,319.818,0.733453,128.776,287.022,0.725122,131.24,453.119,0.749576,91.051,453.037,0.72101,128.622,616.486,0.799981,138.758,794.85,0.760304,171.374,458.03,0.717161,191.529,593.844,0.882071,188.946,716.957,0.815709,266.987,249.332,0.606516,274.595,249.439,0.11585,231.817,216.775,0.674209,0.0,0.0,0.0,251.854,722.013,0.763145,246.831,714.526,0.763862,171.477,734.661,0.724961,209.151,810.008,0.752183,189.094,815.085,0.779683,128.703,810.072,0.719651
261.999,269.457,0.619606,191.63,269.567,0.887367,131.34,249.351,0.78939,50.741,309.784,0.906432,33.162,251.917,0.813521,249.436,292.053,0.833456,188.994,317.256,0.763425,93.5343,269.45,0.617207,131.3,455.607,0.728852,91.1239,453.087,0.701019,126.215,616.448,0.786314,138.779,794.853,0.759895,171.402,463.053,0.707468,191.534,593.839,0.883639,188.959,714.588,0.820517,261.921,249.361,0.521284,274.592,251.911,0.205441,224.249,216.709,0.654425,0.0,0.0,0.0,251.857,722.016,0.775076,246.839,714.535,0.775484,171.486,734.633,0.728941,209.177,810.039,0.753297,189.102,815.11,0.775977,128.721,812.431,0.724232
264.462,266.96,0.580703,191.64,269.481,0.874063,133.823,246.899,0.769671,50.794,309.708,0.863551,35.6894,241.809,0.790938,249.421,292.034,0.830061,174.014,314.79,0.756488,111.038,271.981,0.707873,131.245,455.513,0.743749,91.0451,453.015,0.721619,126.205,616.402,0.784718,138.774,794.858,0.76084,171.397,458.083,0.710381,191.525,593.819,0.883712,188.966,714.589,0.821535,261.947,249.307,0.519676,274.518,251.826,0.187871,226.722,216.745,0.66932,0.0,0.0,0.0,251.856,722.019,0.776683,246.842,714.534,0.776573,171.492,734.63,0.726821,209.167,810.036,0.752503,189.093,815.107,0.776529,128.72,812.431,0.722463
264.494,269.47,0.630611,191.531,271.938,0.878094,131.248,249.467,0.794398,50.6928,309.721,0.885353,35.7173,234.38,0.773802,251.864,292.231,0.81365,163.885,312.15,0.402549,95.9971,267.022,0.338348,131.265,453.113,0.738795,91.0342,453.01,0.715343,126.2,616.424,0.778282,138.791,794.891,0.758017,171.44,458.035,0.701749,191.49,593.828,0.877022,188.967,714.601,0.816577,264.429,251.832,0.587825,274.558,252.002,0.176591,229.281,221.756,0.682125,0.0,0.0,0.0,251.854,722.024,0.786826,246.847,714.536,0.788776,171.498,734.656,0.724095,209.179,810.058,0.745658,189.103,815.138,0.765034,128.736,812.46,0.714873
254.481,269.481,0.626185,191.607,271.94,0.886347,133.815,249.424,0.791336,50.8033,309.644,0.860268,40.7546,234.335,0.727288,249.452,292.233,0.797755,173.932,312.37,0.741818,93.538,259.445,0.68022,131.24,453.03,0.750755,91.0342,452.958,0.719309,126.144,618.92,0.753354,138.796,794.886,0.760035,171.407,455.527,0.716003,191.508,593.796,0.876908,188.982,714.597,0.817745,252.004,249.367,0.576876,271.955,254.436,0.329233,221.752,219.237,0.713769,0.0,0.0,0.0,251.872,722.048,0.783144,246.866,714.552,0.783639,171.508,734.638,0.731387,209.188,812.409,0.743147,189.097,815.15,0.758346,128.743,812.461,0.721695
254.485,269.483,0.62505,191.615,271.93,0.886966,133.823,249.416,0.791995,50.8064,309.635,0.85658,43.1811,234.305,0.720473,249.454,292.209,0.802212,174.019,314.73,0.740368,96.0171,261.962,0.662159,131.245,453.022,0.75238,91.0354,450.589,0.721272,126.138,618.939,0.747981,138.803,794.889,0.759646,171.417,455.522,0.717559,191.505,593.778,0.876328,188.989,714.585,0.819153,252.003,249.396,0.573185,271.934,254.427,0.312707,221.757,219.263,0.711892,0.0,0.0,0.0,251.866,722.06,0.783086,246.863,714.557,0.782816,171.517,734.626,0.733217,209.201,812.415,0.744886,189.109,815.156,0.757241,128.746,812.462,0.722377
264.507,266.972,0.659659,191.617,271.986,0.888201,133.783,249.412,0.794778,50.8646,307.201,0.820711,40.7148,231.714,0.690162,249.475,294.656,0.793119,171.528,312.26,0.725221,88.4738,251.891,0.72938,131.22,450.57,0.746973,91.0029,450.465,0.709875,126.17,616.432,0.772185,138.782,794.898,0.759286,171.391,453.081,0.717413,191.511,593.799,0.873732,188.983,714.592,0.820287,261.941,249.299,0.594776,274.531,251.883,0.286759,229.201,219.184,0.71499,0.0,0.0,0.0,251.879,722.062,0.783403,246.862,714.559,0.781742,171.506,734.631,0.73542,209.24,812.431,0.749644,191.505,815.171,0.756078,128.729,812.476,0.728993
264.459,264.477,0.633771,191.661,272.0,0.857367,133.779,251.821,0.756717,50.747,307.151,0.830504,38.2042,229.28,0.706825,251.856,294.652,0.777775,163.926,292.258,0.631822,75.9198,239.312,0.726833,131.189,455.52,0.730992,90.9879,453.066,0.709691,126.101,616.505,0.76048,138.798,794.881,0.76277,171.35,458.021,0.696747,191.516,593.913,0.865683,188.989,714.617,0.823598,259.445,246.862,0.566505,272.087,251.87,0.358616,229.276,219.192,0.69459,0.0,0.0,0.0,251.866,722.064,0.777076,246.851,714.56,0.777775,171.503,734.637,0.740515,209.225,812.448,0.751244,189.108,817.514,0.756694,128.744,812.466,0.738775
259.416,261.971,0.515884,191.618,271.961,0.856495,136.305,249.424,0.764928,50.7622,304.717,0.824117,43.2385,224.268,0.685401,249.46,294.643,0.772376,158.901,297.181,0.666792,73.4627,234.274,0.776968,131.216,453.056,0.726385,90.9913,452.982,0.703603,126.157,616.494,0.77973,138.817,794.869,0.760698,171.401,455.557,0.691674,191.538,596.35,0.855714,188.987,714.614,0.826377,256.898,244.368,0.465462,271.947,249.481,0.327157,229.209,216.692,0.664261,0.0,0.0,0.0,251.867,722.054,0.77736,246.852,714.552,0.779902,171.502,734.631,0.741464,209.238,812.45,0.749918,189.118,817.515,0.756001,128.751,812.456,0.737795
254.454,267.01,0.598037,191.679,271.983,0.860762,136.276,249.455,0.776888,50.854,304.672,0.822224,40.7665,221.74,0.625911,251.852,294.674,0.774528,156.398,292.201,0.694621,73.3887,229.27,0.803279,131.235,455.524,0.719209,90.9968,453.062,0.699751,126.16,616.47,0.779985,138.781,794.875,0.763579,171.427,458.044,0.685578,191.544,593.933,0.862057,188.979,714.61,0.824679,251.93,249.304,0.564896,269.558,254.401,0.423635,224.236,214.292,0.731401,0.0,0.0,0.0,251.877,722.037,0.771229,246.858,714.544,0.774674,171.489,734.628,0.742133,209.228,812.459,0.747528,189.117,817.521,0.756687,128.734,812.464,0.741943
259.482,261.977,0.507009,191.666,272.039,0.854227,138.77,249.462,0.76179,50.7992,302.164,0.83673,45.7899,214.212,0.729177,251.81,297.208,0.759629,156.343,292.256,0.693548,75.9357,229.162,0.803452,131.228,455.56,0.718095,91.0003,453.094,0.701383,123.725,616.521,0.764826,138.78,794.866,0.765156,171.406,458.091,0.683691,191.546,593.939,0.859268,188.974,714.6,0.825294,256.92,241.887,0.463103,272.013,251.845,0.368349,226.751,216.757,0.685124,0.0,0.0,0.0,251.879,722.03,0.771053,246.86,714.541,0.777291,171.49,734.619,0.740263,209.234,812.459,0.748683,189.123,817.517,0.758689,128.737,812.454,0.74753
259.463,261.963,0.522081,191.682,272.053,0.85286,138.756,249.479,0.757033,50.798,302.167,0.834956,45.7847,214.201,0.732428,251.847,297.21,0.759781,156.409,292.228,0.682758,75.9791,229.187,0.803129,131.251,455.596,0.716278,91.039,455.511,0.695741,126.106,616.518,0.767646,138.792,794.862,0.764862,171.413,460.543,0.685492,191.531,593.918,0.856065,188.967,714.595,0.823091,254.476,241.855,0.486873,272.011,251.862,0.391519,226.741,216.727,0.700482,0.0,0.0,0.0,251.876,722.013,0.769925,246.854,714.531,0.776432,171.49,734.613,0.740469,209.238,812.461,0.74437,189.128,817.521,0.755589,128.743,812.45,0.746588
259.472,261.952,0.477328,194.036,271.969,0.85003,138.785,249.388,0.777095,50.8042,302.21,0.839926,45.755,216.747,0.624626,251.857,294.739,0.763175,156.354,297.18,0.723218,73.3573,226.716,0.836924,131.308,455.551,0.703719,91.0268,453.023,0.700981,123.727,618.92,0.763254,138.821,794.876,0.767339,171.554,460.552,0.666822,191.553,596.35,0.848247,188.949,714.601,0.819286,256.933,241.864,0.43466,272.009,251.844,0.340979,226.802,214.211,0.664755,0.0,0.0,0.0,251.862,721.997,0.766372,246.833,714.522,0.770856,171.487,734.618,0.741286,209.243,812.457,0.74573,191.498,817.515,0.756595,128.762,812.463,0.751853
259.438,254.392,0.412704,196.568,271.976,0.815986,146.242,249.343,0.772976,50.7533,302.194,0.852598,48.3416,221.758,0.646361,251.865,297.152,0.753003,158.842,299.68,0.72583,75.9437,226.794,0.81549,131.224,458.044,0.713733,90.9977,455.501,0.700339,123.731,618.915,0.767385,141.237,794.883,0.770677,171.411,463.048,0.686192,191.573,593.927,0.852077,188.981,716.96,0.819535,254.39,231.859,0.401536,269.564,249.296,0.335988,226.796,211.755,0.639,274.592,251.938,0.153959,251.887,722.009,0.763811,246.853,714.537,0.767367,171.514,734.644,0.725434,211.607,812.466,0.750398,191.504,817.521,0.758417,128.77,812.47,0.751941
261.925,254.493,0.474102,196.622,272.038,0.80407,148.734,251.798,0.773607,50.775,302.17,0.852472,48.2559,209.086,0.688846,251.859,297.16,0.741912,156.37,294.737,0.698527,70.9532,219.233,0.740162,131.226,458.041,0.716856,91.0233,455.5,0.70134,126.101,618.955,0.775757,141.24,794.886,0.777605,171.39,463.042,0.68786,191.652,596.32,0.854976,189.012,716.981,0.829438,254.468,236.788,0.443975,271.988,249.434,0.391729,229.259,214.242,0.659997,277.052,254.407,0.146369,251.904,722.018,0.762372,246.874,714.543,0.76921,171.538,734.661,0.726616,211.621,812.471,0.751388,191.511,817.53,0.757358,128.773,812.471,0.763043
259.451,256.966,0.4879,191.692,272.104,0.823334,141.302,251.883,0.752718,50.7806,302.211,0.859094,50.7703,209.194,0.685644,249.436,297.214,0.736163,153.933,294.635,0.697981,75.9099,224.237,0.745645,131.263,460.535,0.706881,91.0072,455.529,0.697732,123.676,618.991,0.771067,138.797,794.905,0.78049,171.489,465.553,0.683938,191.715,596.415,0.841482,189.031,717.031,0.830061,254.477,239.35,0.455023,271.965,251.863,0.401267,229.259,219.233,0.640418,274.632,256.92,0.139804,251.91,722.002,0.758247,246.88,714.541,0.765579,171.571,734.72,0.719147,211.619,812.489,0.748455,191.502,817.551,0.753057,128.755,812.501,0.758168
264.429,259.438,0.421291,194.057,272.041,0.81371,146.231,251.838,0.763974,50.7527,299.655,0.865337,50.8976,211.638,0.741492,249.423,299.662,0.71409,156.405,294.667,0.674947,78.4578,221.747,0.765441,131.315,458.028,0.699051,91.0311,453.108,0.696317,121.218,621.481,0.752001,138.781,794.895,0.778645,171.575,460.581,0.667104,194.148,596.307,0.833416,189.024,717.039,0.828974,256.969,241.831,0.380833,272.027,251.866,0.325101,229.336,219.226,0.560801,277.096,256.986,0.1265,251.891,722.026,0.764603,246.872,714.553,0.765424,171.55,737.063,0.717661,211.623,812.485,0.74934,191.507,817.549,0.751732,128.75,812.486,0.756269
261.946,259.449,0.367863,191.675,272.063,0.817584,143.802,251.86,0.762403,50.7405,299.659,0.865874,50.8913,211.641,0.742468,249.38,299.693,0.720737,156.359,294.634,0.671088,78.4638,221.747,0.766414,131.309,458.066,0.703276,91.03,455.522,0.695543,121.192,621.48,0.753083,138.771,794.897,0.779028,171.563,463.049,0.671693,194.148,596.304,0.83581,189.024,717.028,0.830943,256.912,244.327,0.343902,271.965,251.877,0.306144,229.342,219.256,0.526335,274.603,256.962,0.149975,251.883,722.022,0.76366,246.867,714.55,0.762951,171.542,734.72,0.723045,211.613,812.481,0.748682,191.5,817.546,0.750691,128.744,812.489,0.753912
267.016,264.507,0.484308,194.085,272.14,0.812528,146.247,251.805,0.772405,50.8243,299.685,0.849097,53.2506,209.126,0.72939,251.835,304.687,0.737828,158.888,297.146,0.633236,85.9096,226.731,0.77521,131.291,458.07,0.700954,91.0102,453.109,0.694965,121.168,621.509,0.757694,138.807,794.912,0.779052,171.538,463.095,0.675454,201.628,596.367,0.817879,189.044,716.977,0.839388,266.913,246.845,0.432667,277.058,254.402,0.309607,231.79,226.686,0.603324,287.147,264.487,0.0880227,251.849,722.036,0.762699,246.847,714.551,0.761334,171.533,734.665,0.736989,211.628,812.492,0.754698,191.512,817.572,0.747893,128.76,812.504,0.755956
264.461,269.502,0.673041,204.114,277.024,0.787534,148.836,251.958,0.78337,50.8547,297.196,0.827281,53.2884,216.743,0.650936,256.943,307.194,0.752028,163.939,297.121,0.62363,88.4834,231.753,0.7529,131.315,455.526,0.709849,91.0408,452.988,0.694392,121.152,618.967,0.761357,138.799,794.892,0.772166,171.55,460.539,0.67113,206.552,593.925,0.836555,189.011,716.962,0.832353,256.981,249.413,0.642602,274.604,261.948,0.504061,231.704,226.729,0.77044,0.0,0.0,0.0,251.869,722.052,0.753226,246.843,714.566,0.750099,171.471,734.624,0.73367,211.628,812.51,0.756016,191.517,817.587,0.743294,128.744,812.481,0.748856
266.941,269.419,0.647553,206.555,279.529,0.785482,148.845,251.945,0.815056,50.9087,299.649,0.824374,53.3789,209.201,0.764056,256.916,309.618,0.781618,168.856,309.636,0.716046,88.5288,229.199,0.798712,131.222,460.543,0.726324,90.9689,455.509,0.703635,121.217,621.458,0.776176,138.794,794.91,0.773304,171.455,465.62,0.710402,206.668,596.324,0.856515,189.013,716.977,0.840403,264.419,249.353,0.613701,277.029,259.457,0.473151,231.896,226.762,0.749384,289.706,269.429,0.0872159,251.86,724.503,0.753623,246.834,714.588,0.74678,171.475,734.615,0.751215,211.647,812.515,0.755474,191.533,817.597,0.741142,128.736,812.501,0.750712
269.534,269.42,0.678608,209.041,279.586,0.788723,151.261,251.959,0.783136,53.3537,294.671,0.831077,60.8016,214.195,0.747037,261.936,309.73,0.783263,171.411,309.638,0.669763,91.1384,234.374,0.696722,131.312,458.015,0.720912,91.0402,453.085,0.70697,126.105,618.957,0.784767,138.765,794.891,0.774424,171.559,463.06,0.695692,209.167,593.879,0.893513,189.013,714.572,0.843551,269.402,249.334,0.623727,284.596,259.431,0.432131,234.318,229.148,0.698045,0.0,0.0,0.0,251.863,722.054,0.775283,246.831,714.573,0.775082,171.474,734.563,0.75551,211.655,812.536,0.741901,191.523,817.625,0.726462,128.722,812.473,0.743346
269.509,271.979,0.709162,209.056,287.044,0.805214,148.876,254.494,0.738008,55.8322,297.179,0.761661,68.3539,216.753,0.673774,266.943,312.247,0.796047,214.213,387.613,0.0934549,0.0,0.0,0.0,131.348,455.577,0.713237,91.1081,453.039,0.692273,128.642,618.944,0.817626,138.763,794.883,0.768268,171.546,460.601,0.691354,211.658,593.92,0.892614,189.061,714.568,0.855514,269.416,251.974,0.660611,282.071,266.945,0.415207,239.352,229.249,0.705562,0.0,0.0,0.0,251.873,722.075,0.79261,246.846,714.577,0.798368,171.493,734.554,0.769117,211.694,812.544,0.735894,191.554,817.631,0.717123,128.718,812.454,0.733088
269.51,271.985,0.706953,209.051,287.044,0.803775,148.871,254.489,0.73883,55.8234,297.187,0.761784,68.3395,219.202,0.678678,266.94,312.246,0.794818,214.195,387.628,0.0966682,0.0,0.0,0.0,131.353,455.568,0.713888,91.1179,453.034,0.690598,128.641,618.937,0.818282,138.764,794.881,0.767384,171.544,460.59,0.692119,211.653,593.924,0.892269,189.059,714.568,0.855719,269.418,251.98,0.658733,282.071,266.95,0.412843,239.349,229.256,0.705365,0.0,0.0,0.0,251.856,722.073,0.790411,246.829,714.578,0.79454,171.492,734.554,0.768597,211.704,812.545,0.733927,191.561,817.637,0.714367,128.715,812.455,0.731836
274.546,277.017,0.621454,211.709,284.616,0.769963,153.824,256.936,0.701885,58.2998,307.143,0.764123,68.4482,226.755,0.785406,269.46,312.161,0.750555,221.763,375.092,0.0654859,0.0,0.0,0.0,133.788,455.612,0.705558,93.5786,453.069,0.681765,128.714,618.965,0.824184,138.785,794.887,0.754197,171.581,463.051,0.696098,214.146,593.853,0.881085,189.092,714.467,0.86265,272.117,259.432,0.598945,289.643,269.498,0.348477,246.896,231.743,0.706516,0.0,0.0,0.0,249.471,727.023,0.797822,244.396,716.985,0.773482,171.477,732.113,0.767589,211.707,812.539,0.736204,191.569,817.635,0.715018,128.711,812.464,0.713331
272.127,282.034,0.638743,211.669,289.511,0.844093,151.42,256.916,0.773527,55.8339,309.59,0.801368,70.9737,244.31,0.75028,269.488,314.714,0.795911,219.228,382.633,0.0557049,0.0,0.0,0.0,136.244,455.559,0.706467,96.0469,453.068,0.67216,131.132,616.394,0.868267,143.742,792.512,0.753379,173.947,458.107,0.696794,214.222,593.795,0.881261,189.12,714.445,0.867918,272.041,264.481,0.614186,289.565,271.963,0.356748,246.794,231.872,0.686292,0.0,0.0,0.0,251.897,727.021,0.79416,246.88,716.966,0.777692,171.511,732.06,0.76909,211.715,812.505,0.747576,191.585,817.58,0.724538,128.784,812.438,0.718621
274.514,282.096,0.563622,211.734,289.583,0.831579,151.457,259.437,0.747132,60.8173,312.371,0.805536,70.8801,259.485,0.822329,269.545,314.738,0.77037,0.0,0.0,0.0,0.0,0.0,0.0,136.289,458.04,0.702653,98.5456,455.576,0.664418,131.297,616.441,0.850349,143.79,792.461,0.761988,173.984,460.547,0.690478,214.291,591.39,0.872424,191.463,714.502,0.85993,272.094,264.498,0.534506,289.604,272.074,0.355989,249.292,231.921,0.666825,0.0,0.0,0.0,251.971,727.056,0.79317,249.297,717.011,0.777488,171.588,732.143,0.757886,211.679,812.472,0.756527,191.551,817.547,0.735425,128.799,810.016,0.7222
272.094,289.643,0.516972,211.648,289.619,0.780958,153.832,264.441,0.739068,65.8042,329.696,0.787818,75.9578,289.542,0.820506,269.422,314.761,0.655051,211.653,390.158,0.073148,0.0,0.0,0.0,136.288,455.555,0.707307,101.106,455.579,0.664279,143.773,614.029,0.807631,146.238,792.408,0.750135,171.521,455.539,0.708053,216.674,591.193,0.856502,189.164,714.518,0.855413,272.124,271.964,0.468464,289.645,282.072,0.241981,249.383,244.341,0.592124,0.0,0.0,0.0,251.999,727.033,0.792425,249.318,717.002,0.786946,171.578,732.135,0.753712,211.62,812.454,0.761729,191.523,815.169,0.74605,131.149,807.555,0.692898
